OrderID,CustomerID,ManagerID,Quantity,Price,Freight,OrderDate,ShippedDate
7894,TX42,man52,75,37.85,13.44,2021-12-01,2022-01-03
7895,FY79,man59,84,40.31,21.92,2021-11-29,2022-01-13
7896,ST10,man89,5,67.16,19.49,2021-11-18,2021-12-26
7897,KI15,man75,5,80.51,18.75,2021-11-16,2021-12-31
7898,NR93,man85,27,68.27,25.54,2021-11-11,2021-12-19
7899,LG12,man05,26,93.14,12.28,2021-10-23,2021-12-27
7900,HA51,man99,55,76.92,12.08,2021-12-13,2021-12-22
7901,YB01,man98,54,49.3,12.67,2021-12-04,2021-12-27
7902,SC60,man10,58,46.82,28.96,2021-11-28,2022-01-13
7903,MY09,man67,43,28.49,14.77,2021-12-04,2022-01-11
7904,AB69,man52,34,47.3,26.21,2021-11-02,2021-12-28
7905,DJ31,man35,35,87.09,25.59,2021-10-30,2022-01-08
7906,TS43,man97,59,99.53,29.95,2021-12-09,2022-01-12
7907,CM55,man01,99,88.7,23.62,2021-10-16,2021-12-20
7908,DW13,man59,84,77.26,20.1,2021-10-23,2021-12-16
7909,JA16,man22,74,97.58,11.78,2021-11-20,2021-12-14
7910,XG52,man52,70,89.95,11.41,2021-10-21,2022-01-08
7911,JN86,man15,95,31.89,10.56,2021-11-07,2022-01-07
7912,WF65,man00,24,82.71,21.3,2021-10-22,2021-12-27
7913,DB88,man48,11,97.93,27.73,2021-11-10,2022-01-11
7914,NR86,man65,18,74.62,29.44,2021-10-19,2022-01-04
7915,ZJ87,man43,6,71.45,13.88,2021-10-19,2021-12-26
7916,EJ51,man48,40,62.7,22.78,2021-11-11,2021-12-28
7917,KQ84,man01,41,36.78,17.48,2021-11-24,2021-12-19
7918,RE35,man36,85,45.08,23.57,2021-10-15,2021-12-16
7919,MG84,man32,60,35.91,10.7,2021-10-28,2021-12-29
7920,IK56,man83,39,83.31,15.66,2021-11-30,2021-12-26
7921,MQ80,man28,74,91.54,17.85,2021-12-09,2022-01-02
7922,WB72,man85,5,30.9,29.23,2021-12-14,2022-01-04
7923,KG15,man45,47,40.98,24.53,2021-10-15,2022-01-01
7924,WQ44,man20,74,95.07,16.31,2021-10-18,2022-01-02
7925,DL49,man11,68,89.26,26.13,2021-11-28,2021-12-23
7926,XH42,man06,29,96.92,24.51,2021-11-26,2022-01-02
7927,RP65,man43,29,77.67,21.86,2021-12-05,2022-01-11
7928,XK60,man26,97,95.76,24.91,2021-11-03,2021-12-25
7929,ZI72,man20,63,43.06,18.61,2021-10-25,2022-01-12
7930,SI43,man94,80,81.5,15.68,2021-11-01,2021-12-17
7931,MR40,man69,44,60.07,12.64,2021-11-18,2022-01-07
7932,CY04,man31,42,47.54,25.72,2021-12-13,2022-01-04
7933,QC92,man48,13,51.56,11.04,2021-10-29,2021-12-19
7934,RW21,man22,70,76.67,15.08,2021-12-10,2022-01-12
7935,BD32,man59,83,39.95,15.9,2021-11-04,2021-12-18
7936,KW93,man34,10,73.86,27.38,2021-11-11,2022-01-08
7937,RA06,man00,83,28.71,14.86,2021-10-31,2021-12-28
7938,XS19,man13,45,77.65,19.61,2021-11-24,2022-01-01
7939,LO53,man02,51,67.41,22.0,2021-11-08,2022-01-11
7940,PF28,man65,47,87.33,10.73,2021-12-09,2022-01-10
7941,GN75,man12,72,68.02,16.16,2021-12-09,2021-12-16
7942,QY28,man55,96,53.16,19.87,2021-10-24,2021-12-14
7943,GI31,man04,56,29.09,26.16,2021-10-30,2021-12-19
7944,UV46,man22,70,55.66,28.99,2021-10-17,2022-01-08
7945,KN01,man02,39,42.88,14.51,2021-11-09,2022-01-04
7946,PU12,man03,3,97.74,26.36,2021-12-14,2022-01-09
7947,XI22,man20,31,83.72,16.0,2021-11-28,2021-12-27
7948,WQ83,man72,33,50.21,19.57,2021-11-23,2021-12-16
7949,FK35,man50,20,60.85,12.44,2021-10-29,2021-12-16
7950,AL83,man65,24,45.2,14.41,2021-11-21,2021-12-28
7951,DX44,man50,100,93.94,29.4,2021-12-01,2022-01-09
7952,ML35,man71,86,27.35,28.41,2021-10-15,2021-12-17
7953,YG90,man38,83,65.17,13.02,2021-11-18,2022-01-01
7954,SA82,man23,17,41.71,14.72,2021-11-26,2021-12-22
7955,CY81,man92,1,54.08,22.22,2021-11-30,2022-01-06
7956,KE31,man31,64,40.15,12.73,2021-11-15,2021-12-24
7957,RX93,man47,37,81.47,16.05,2021-11-01,2021-12-18
7958,FK84,man27,23,31.48,13.58,2021-10-21,2021-12-18
7959,VL51,man48,16,45.46,23.63,2021-11-17,2021-12-27
7960,YB94,man13,43,68.36,22.52,2021-11-27,2021-12-17
7961,TF26,man44,77,46.53,14.6,2021-10-22,2021-12-22
7962,ZL43,man09,89,61.78,23.77,2021-12-03,2021-12-27
7963,RJ18,man18,64,26.5,17.24,2021-11-25,2022-01-10
7964,DY94,man85,91,23.54,25.45,2021-12-10,2022-01-05
7965,OI51,man99,8,96.1,17.7,2021-12-05,2021-12-18
7966,FE50,man87,98,22.59,26.6,2021-10-31,2022-01-03
7967,OZ21,man07,65,27.97,24.76,2021-11-13,2021-12-28
7968,OL26,man20,78,25.22,26.26,2021-12-04,2021-12-27
7969,WL89,man85,88,57.96,15.7,2021-11-21,2021-12-30
7970,XO07,man42,5,98.72,26.4,2021-12-08,2022-01-09
7971,EW21,man54,74,81.59,22.73,2021-11-29,2022-01-08
7972,SF26,man71,62,41.03,22.99,2021-12-05,2022-01-07
7973,LF97,man26,62,97.08,11.27,2021-10-26,2021-12-17
7974,DT87,man31,3,83.67,12.74,2021-10-31,2022-01-09
7975,VZ87,man17,78,43.33,20.19,2021-11-01,2021-12-19
7976,IT92,man94,64,29.03,13.61,2021-12-13,2022-01-04
7977,DH71,man51,89,74.38,11.53,2021-10-16,2022-01-03
7978,EH17,man28,54,46.45,21.72,2021-11-20,2021-12-25
7979,BM84,man42,55,45.74,19.35,2021-11-10,2022-01-08
7980,YU86,man91,4,59.82,25.23,2021-10-25,2021-12-29
7981,YM24,man14,34,29.79,16.8,2021-11-09,2021-12-29
7982,WM54,man87,18,95.43,28.85,2021-11-10,2021-12-30
7983,YX36,man31,34,75.95,23.01,2021-11-29,2021-12-29
7984,JJ96,man37,92,65.74,21.92,2021-12-03,2021-12-17
7985,GY82,man79,57,83.92,17.93,2021-12-07,2022-01-13
7986,OZ03,man79,4,54.65,20.02,2021-11-08,2021-12-25
7987,NK75,man35,62,71.66,18.54,2021-10-21,2022-01-02
7988,KS27,man22,89,58.01,29.0,2021-11-10,2021-12-14
7989,YQ47,man38,76,85.38,17.69,2021-11-04,2021-12-20
7990,UV73,man85,100,68.76,15.64,2021-12-07,2022-01-09
7991,DI96,man00,40,84.69,24.41,2021-10-23,2021-12-29
7992,VQ25,man56,26,83.0,11.33,2021-10-29,2022-01-04
7993,RQ22,man26,57,93.61,14.71,2021-12-03,2021-12-23
7994,XS60,man16,14,68.3,23.45,2021-12-06,2021-12-15
7995,DH15,man88,24,39.66,13.63,2021-11-20,2022-01-13
7996,IB31,man72,84,84.85,16.7,2021-12-06,2021-12-25
7997,VF87,man04,63,35.95,19.09,2021-11-02,2022-01-08
7998,CM44,man97,96,87.48,28.53,2021-12-10,2021-12-24
7999,ED17,man23,61,79.71,26.87,2021-11-25,2021-12-24
8000,PI00,man53,42,72.77,29.77,2021-12-05,2021-12-23
8001,BM60,man49,46,25.74,21.98,2021-10-30,2021-12-14
8002,LH82,man18,65,26.65,16.54,2021-11-14,2022-01-13
8003,YI78,man94,27,59.72,21.69,2021-11-27,2021-12-25
8004,DQ43,man84,25,63.23,14.91,2021-11-15,2021-12-25
8005,BM14,man93,60,34.94,12.71,2021-12-09,2021-12-20
8006,CW72,man98,90,74.83,21.36,2021-12-11,2022-01-10
8007,IR64,man20,91,91.62,21.32,2021-12-08,2022-01-12
8008,TK98,man03,12,26.06,20.44,2021-12-07,2022-01-07
8009,AY70,man55,23,20.25,15.93,2021-12-06,2021-12-25
8010,IG62,man72,39,81.15,13.96,2021-11-22,2022-01-05
8011,EO31,man85,25,20.85,26.99,2021-10-24,2021-12-28
8012,KS37,man42,36,23.79,23.7,2021-11-21,2021-12-24
8013,CW86,man24,39,98.38,13.74,2021-11-17,2021-12-31
8014,YC69,man01,83,86.32,25.87,2021-11-06,2022-01-13
8015,ZJ29,man30,57,25.22,22.35,2021-11-01,2021-12-18
8016,EB64,man81,11,75.0,12.35,2021-12-03,2022-01-13
8017,HV11,man18,58,34.47,16.14,2021-12-13,2021-12-17
8018,NY58,man63,9,35.3,19.87,2021-12-07,2021-12-24
8019,VI28,man78,51,92.97,10.55,2021-10-30,2022-01-08
8020,QC17,man83,47,29.61,23.75,2021-11-17,2021-12-20
8021,RR23,man64,14,95.73,11.6,2021-10-29,2021-12-15
8022,FY34,man29,94,96.69,16.13,2021-10-25,2021-12-31
8023,KF78,man62,4,65.04,21.58,2021-11-18,2022-01-07
8024,YE68,man00,82,42.57,10.63,2021-11-02,2021-12-22
8025,WO88,man88,88,49.59,13.96,2021-12-03,2022-01-03
8026,WT45,man49,61,31.45,16.08,2021-11-09,2021-12-28
8027,TU58,man04,27,69.06,19.98,2021-10-19,2022-01-09
8028,OY46,man92,98,84.4,16.76,2021-10-17,2021-12-28
8029,CB91,man81,12,86.57,23.66,2021-11-23,2021-12-29
8030,QI88,man47,9,85.77,19.15,2021-12-14,2022-01-03
8031,PF00,man90,10,73.26,26.4,2021-11-01,2021-12-22
8032,ZD63,man61,35,29.73,25.66,2021-10-21,2021-12-26
8033,FD83,man01,43,49.76,19.63,2021-11-09,2021-12-21
8034,UY65,man72,84,73.5,29.7,2021-10-27,2022-01-03
8035,UK70,man96,4,95.27,21.43,2021-12-01,2021-12-25
8036,OV08,man05,33,95.99,25.04,2021-11-24,2022-01-04
8037,MC39,man49,24,58.31,20.12,2021-10-20,2022-01-01
8038,NZ65,man33,8,64.91,10.3,2021-12-02,2021-12-29
8039,SI92,man81,99,84.31,26.97,2021-11-16,2021-12-23
8040,NO15,man13,15,46.72,19.79,2021-11-02,2022-01-06
8041,OU21,man15,43,87.97,11.79,2021-11-21,2022-01-10
8042,AM35,man67,98,51.07,28.27,2021-12-06,2021-12-26
8043,KV19,man05,50,41.45,29.46,2021-11-13,2022-01-01
8044,RA40,man85,62,65.88,27.63,2021-11-25,2022-01-04
8045,OU46,man52,48,93.64,28.82,2021-11-07,2021-12-17
8046,IB71,man91,59,78.28,17.41,2021-12-05,2022-01-06
8047,BS80,man46,89,33.33,11.68,2021-11-11,2022-01-04
8048,CR53,man13,74,24.23,11.24,2021-11-28,2021-12-28
8049,RF59,man97,89,31.0,16.52,2021-10-21,2022-01-04
8050,VN52,man38,17,61.78,23.74,2021-10-26,2021-12-20
8051,GH09,man37,19,81.91,29.17,2021-12-12,2022-01-03
8052,TN95,man84,51,65.56,20.74,2021-12-04,2021-12-27
8053,KL68,man09,31,32.35,29.17,2021-11-07,2021-12-16
8054,IG11,man27,32,46.43,15.05,2021-11-22,2022-01-06
8055,PS40,man94,81,21.78,27.97,2021-12-02,2021-12-15
8056,RI73,man28,90,65.25,25.04,2021-11-16,2021-12-16
8057,BZ45,man94,95,30.21,13.62,2021-11-05,2021-12-25
8058,ZC11,man20,80,81.56,16.71,2021-10-30,2021-12-15
8059,PX00,man21,69,22.56,22.11,2021-12-01,2022-01-05
8060,BY99,man66,34,46.95,19.88,2021-12-10,2021-12-17
8061,DV39,man37,68,98.95,23.17,2021-10-20,2021-12-26
8062,FT60,man58,72,86.76,16.92,2021-11-22,2021-12-17
8063,BS89,man64,98,79.7,28.64,2021-11-23,2022-01-07
8064,UX10,man57,20,30.25,18.22,2021-10-22,2021-12-16
8065,DS38,man74,5,84.53,12.78,2021-11-19,2022-01-03
8066,VQ50,man36,53,44.91,26.44,2021-10-18,2021-12-25
8067,UB98,man76,52,99.01,19.94,2021-11-28,2021-12-28
8068,BK71,man12,83,98.14,15.79,2021-10-22,2021-12-17
8069,EK49,man11,39,20.51,20.34,2021-11-03,2022-01-08
8070,TR73,man08,71,57.42,13.03,2021-10-18,2021-12-19
8071,QG90,man66,56,44.24,27.84,2021-12-08,2021-12-21
8072,IG61,man48,78,49.9,29.65,2021-11-11,2021-12-19
8073,DX28,man24,27,89.72,24.89,2021-12-05,2021-12-28
8074,XM33,man09,5,70.87,15.19,2021-11-27,2021-12-19
8075,KP05,man81,100,80.87,14.93,2021-10-15,2021-12-31
8076,OM58,man72,46,30.36,15.35,2021-10-25,2022-01-11
8077,US14,man55,100,88.74,25.26,2021-12-14,2021-12-26
8078,CV02,man08,19,72.98,29.3,2021-12-14,2022-01-02
8079,VP71,man03,92,49.26,12.74,2021-12-07,2021-12-23
8080,YE57,man17,54,97.95,29.67,2021-11-02,2021-12-23
8081,UX99,man12,85,85.78,12.81,2021-11-27,2022-01-13
8082,GS10,man14,69,82.99,26.66,2021-11-29,2021-12-24
8083,RT91,man91,30,90.72,12.07,2021-10-24,2021-12-16
8084,XN86,man44,97,39.68,26.07,2021-11-04,2021-12-15
8085,HJ43,man13,5,92.75,24.76,2021-10-19,2022-01-12
8086,EP67,man47,80,31.14,21.6,2021-11-08,2022-01-01
8087,CG36,man37,79,78.57,21.56,2021-11-21,2021-12-29
8088,WU22,man28,37,56.72,13.55,2021-11-04,2022-01-09
8089,UX39,man00,57,40.87,24.26,2021-11-22,2021-12-24
8090,VA71,man95,3,81.95,22.52,2021-12-04,2021-12-16
8091,ZQ76,man76,54,23.82,20.55,2021-12-01,2021-12-30
8092,SE92,man28,24,61.7,23.21,2021-11-18,2021-12-25
8093,VA27,man62,45,33.74,19.64,2021-11-04,2021-12-18
8094,OI60,man40,40,70.32,20.12,2021-11-12,2021-12-30
8095,BH56,man13,28,23.07,15.31,2021-10-18,2021-12-18
8096,XJ22,man21,78,75.93,12.25,2021-11-02,2021-12-25
8097,VK72,man36,21,40.43,19.25,2021-12-07,2022-01-03
8098,XB15,man68,96,50.89,14.02,2021-12-01,2021-12-17
8099,IK29,man67,13,38.26,28.51,2021-10-24,2021-12-20
8100,SB52,man63,4,82.02,12.8,2021-12-08,2022-01-01
8101,CT02,man66,37,82.4,17.83,2021-11-01,2021-12-24
8102,AQ38,man31,24,39.48,21.94,2021-11-06,2021-12-31
8103,IB81,man01,99,95.95,12.61,2021-10-28,2021-12-21
8104,JD76,man98,83,81.48,26.81,2021-11-03,2022-01-04
8105,ED80,man29,89,31.34,28.56,2021-10-26,2021-12-22
8106,WL86,man34,30,58.43,13.77,2021-12-05,2022-01-12
8107,RJ12,man16,66,38.36,16.85,2021-11-03,2021-12-16
8108,PV89,man37,54,68.29,28.17,2021-12-01,2021-12-22
8109,BF20,man99,38,80.34,25.05,2021-10-15,2022-01-07
8110,DO00,man21,58,97.05,24.37,2021-11-20,2021-12-15
8111,GR45,man82,49,77.7,25.66,2021-10-25,2021-12-21
8112,OR31,man55,39,85.47,15.9,2021-12-03,2021-12-30
8113,HF57,man32,87,39.9,21.57,2021-12-06,2022-01-01
8114,BR14,man36,31,99.31,22.44,2021-11-20,2021-12-22
8115,UA65,man46,9,99.38,27.71,2021-12-07,2022-01-04
8116,SP94,man61,61,83.07,19.17,2021-11-15,2021-12-28
8117,XU96,man18,26,61.71,14.38,2021-10-16,2021-12-23
8118,UY25,man11,57,49.17,11.83,2021-12-01,2021-12-20
8119,TS70,man22,85,99.89,26.02,2021-10-27,2021-12-28
8120,TI08,man85,30,76.49,23.74,2021-11-24,2022-01-05
8121,RP34,man30,76,79.46,12.73,2021-11-25,2021-12-31
8122,YP97,man64,53,92.92,27.19,2021-11-22,2021-12-14
8123,NU24,man83,68,79.52,10.84,2021-11-02,2021-12-26
8124,EN52,man85,29,93.22,10.22,2021-11-23,2021-12-21
8125,OJ62,man78,11,63.11,27.4,2021-10-30,2022-01-02
8126,JW48,man31,95,37.17,14.67,2021-11-05,2021-12-18
8127,RV34,man39,55,86.04,10.58,2021-11-18,2021-12-29
8128,KO51,man48,12,84.07,11.86,2021-12-07,2022-01-12
8129,AH45,man34,52,68.72,11.07,2021-12-03,2021-12-19
8130,PY25,man23,46,41.09,26.07,2021-11-02,2021-12-15
8131,GE55,man95,90,76.8,19.9,2021-10-15,2022-01-03
8132,FG04,man72,95,58.13,24.03,2021-10-27,2021-12-15
8133,SK78,man73,47,66.5,21.24,2021-10-18,2021-12-24
8134,PT23,man71,50,40.15,21.98,2021-10-19,2022-01-06
8135,SG83,man31,88,85.83,16.88,2021-11-13,2021-12-23
8136,TQ59,man92,85,83.99,16.0,2021-11-26,2022-01-03
8137,FN34,man98,84,84.87,27.44,2021-11-06,2022-01-08
8138,OQ94,man40,10,36.7,11.33,2021-12-13,2022-01-09
8139,LC46,man40,14,74.81,18.63,2021-10-18,2021-12-22
8140,AP66,man16,48,41.03,13.56,2021-11-21,2022-01-11
8141,GZ89,man60,82,22.06,18.33,2021-10-26,2022-01-12
8142,RR27,man63,64,93.58,29.51,2021-11-08,2021-12-19
8143,ME22,man56,20,58.65,27.91,2021-11-03,2021-12-15
8144,GI98,man77,69,53.26,17.68,2021-12-12,2021-12-27
8145,KO25,man41,2,88.49,25.45,2021-11-06,2022-01-01
8146,JP20,man88,85,47.44,26.4,2021-10-24,2022-01-11
8147,MT66,man60,96,53.65,24.62,2021-10-18,2022-01-10
8148,NA49,man81,14,47.07,17.38,2021-12-09,2022-01-05
8149,VK75,man48,56,80.89,24.98,2021-11-23,2021-12-23
8150,AV96,man33,48,20.69,18.06,2021-10-28,2022-01-13
8151,XH48,man93,1,77.93,14.33,2021-11-19,2021-12-15
8152,FY42,man20,31,55.69,11.03,2021-11-11,2021-12-30
8153,KR32,man92,36,68.34,14.07,2021-11-12,2021-12-21
8154,YZ00,man53,55,71.31,27.3,2021-10-31,2021-12-18
8155,PX03,man97,99,78.79,27.64,2021-11-03,2021-12-30
8156,TN87,man39,75,20.31,26.1,2021-11-27,2022-01-04
8157,RB97,man36,31,93.03,10.16,2021-12-02,2021-12-15
8158,EA97,man81,50,36.25,29.16,2021-10-22,2021-12-15
8159,FM60,man60,39,55.3,25.44,2021-12-14,2021-12-24
8160,EH17,man49,77,47.35,29.41,2021-10-22,2022-01-07
8161,AW68,man51,47,62.28,29.51,2021-10-28,2022-01-01
8162,EC21,man78,35,57.65,19.68,2021-11-22,2021-12-22
8163,ES59,man60,77,90.38,28.94,2021-11-20,2022-01-10
8164,GR49,man86,50,24.34,24.02,2021-12-04,2021-12-30
8165,DD02,man59,71,96.55,15.66,2021-11-25,2022-01-05
8166,XB03,man87,57,72.34,19.86,2021-10-22,2021-12-16
8167,VT88,man06,29,67.37,21.3,2021-10-25,2021-12-20
8168,SX62,man28,81,30.75,18.05,2021-11-26,2022-01-01
8169,ZP36,man63,80,41.73,19.04,2021-10-16,2022-01-08
8170,FO10,man74,37,75.53,18.34,2021-10-15,2021-12-23
8171,KT10,man07,36,47.72,25.44,2021-11-22,2021-12-16
8172,EZ72,man19,94,41.51,19.01,2021-12-02,2021-12-16
8173,QC75,man33,74,44.53,25.39,2021-11-23,2021-12-28
8174,BJ63,man77,16,30.14,24.89,2021-11-28,2022-01-10
8175,TD22,man61,14,64.52,15.66,2021-10-24,2022-01-03
8176,NA83,man81,96,88.15,23.31,2021-10-16,2022-01-04
8177,BF17,man17,16,75.7,10.97,2021-11-26,2022-01-02
8178,NR54,man00,71,25.7,10.64,2021-12-06,2021-12-27
8179,PX53,man67,50,40.18,20.33,2021-11-28,2022-01-05
8180,LV21,man62,11,63.54,24.0,2021-10-22,2021-12-30
8181,OZ44,man56,78,29.75,10.65,2021-10-31,2022-01-01
8182,SN07,man40,23,45.05,11.76,2021-12-11,2021-12-27
8183,HZ82,man80,72,76.57,11.45,2021-11-21,2022-01-10
8184,VV93,man79,34,87.83,15.56,2021-10-24,2021-12-23
8185,ZE35,man73,37,98.63,10.14,2021-11-29,2021-12-20
8186,AD12,man02,89,97.54,21.72,2021-10-16,2021-12-22
8187,IA60,man91,53,26.52,14.91,2021-11-26,2021-12-30
8188,XS69,man87,79,98.52,10.66,2021-11-10,2021-12-21
8189,MM04,man54,24,88.2,11.4,2021-11-17,2021-12-17
8190,FL96,man61,79,47.6,17.99,2021-10-29,2022-01-08
8191,HO08,man86,36,97.72,27.58,2021-11-01,2021-12-15
8192,WX14,man74,73,24.58,26.8,2021-11-04,2022-01-11
8193,CN56,man44,99,61.44,16.0,2021-11-27,2021-12-25
8194,HI01,man91,7,91.52,23.91,2021-12-05,2021-12-22
8195,JY70,man08,12,50.77,13.33,2021-12-11,2021-12-28
8196,SM16,man23,86,34.36,11.46,2021-10-16,2021-12-27
8197,JM13,man49,38,62.26,27.9,2021-12-03,2022-01-05
8198,PZ76,man75,10,40.98,20.62,2021-11-24,2021-12-17
8199,OV66,man38,81,21.53,28.31,2021-11-23,2021-12-16
8200,MI34,man85,72,22.61,26.33,2021-12-09,2021-12-21
8201,GD56,man91,21,36.56,22.25,2021-11-12,2022-01-12
8202,FY38,man32,79,30.95,17.18,2021-11-22,2022-01-02
8203,RM17,man40,38,91.93,21.74,2021-11-26,2021-12-17
8204,VS71,man93,32,21.92,22.02,2021-11-27,2021-12-31
8205,EP92,man99,5,24.07,22.03,2021-11-25,2021-12-19
8206,FP40,man25,40,64.71,27.3,2021-11-02,2021-12-19
8207,XH70,man90,62,51.97,14.65,2021-11-28,2021-12-28
8208,WM16,man22,78,94.23,21.51,2021-10-24,2021-12-29
8209,GF98,man19,45,77.45,17.9,2021-11-02,2021-12-25
8210,ZY08,man59,34,83.92,11.94,2021-11-04,2022-01-09
8211,CL76,man95,8,31.67,26.71,2021-11-12,2021-12-29
8212,VC20,man52,33,27.58,11.64,2021-10-24,2021-12-19
8213,FA19,man71,20,84.82,22.55,2021-10-28,2021-12-20
8214,WA61,man50,96,45.79,27.31,2021-11-04,2022-01-11
8215,HU92,man52,21,77.94,29.67,2021-11-25,2022-01-13
8216,BB57,man77,40,29.34,10.75,2021-11-29,2022-01-13
8217,IT18,man58,72,71.46,25.98,2021-10-22,2022-01-02
8218,VH54,man91,25,86.19,10.77,2021-12-11,2022-01-05
8219,DR09,man14,28,64.24,23.4,2021-12-08,2021-12-24
8220,AX12,man00,14,46.03,18.15,2021-11-24,2022-01-02
8221,VM33,man64,71,59.68,24.31,2021-11-24,2021-12-29
8222,CX02,man43,58,67.32,14.9,2021-11-08,2021-12-28
8223,XV09,man16,3,80.63,16.26,2021-10-15,2022-01-06
8224,VN44,man78,94,37.92,22.65,2021-10-31,2021-12-30
8225,QB28,man94,51,62.53,26.24,2021-11-13,2022-01-12
8226,NG37,man48,26,50.97,23.53,2021-12-03,2021-12-24
8227,FN76,man75,69,90.63,27.16,2021-12-14,2021-12-27
8228,AR53,man12,66,66.46,13.95,2021-12-09,2022-01-08
8229,AK98,man00,65,84.71,28.82,2021-10-24,2021-12-19
8230,TC79,man71,83,88.35,15.54,2021-10-17,2021-12-22
8231,OX47,man53,71,72.97,28.25,2021-11-19,2022-01-01
8232,AH83,man61,86,37.58,18.64,2021-11-12,2021-12-26
8233,BA18,man00,89,45.97,19.25,2021-11-21,2022-01-08
8234,IT63,man06,10,40.4,12.42,2021-10-18,2022-01-12
8235,IC72,man77,90,62.31,12.93,2021-10-18,2022-01-03
8236,ZA65,man19,30,81.05,13.79,2021-10-21,2021-12-29
8237,SI92,man81,19,71.74,21.1,2021-11-07,2022-01-10
8238,NL51,man09,48,28.94,12.75,2021-12-14,2021-12-26
8239,KN64,man00,76,44.84,27.8,2021-12-09,2021-12-19
8240,AN87,man12,8,94.21,13.5,2021-10-18,2022-01-12
8241,HQ62,man18,57,22.43,14.42,2021-10-30,2021-12-26
8242,BK65,man18,92,68.17,21.4,2021-10-27,2022-01-10
8243,QU00,man34,94,90.78,26.84,2021-10-23,2022-01-01
8244,YU31,man82,73,90.03,27.65,2021-11-15,2021-12-25
8245,YS03,man60,2,85.33,18.45,2021-12-13,2022-01-10
8246,KC88,man81,94,51.35,29.03,2021-12-01,2022-01-04
8247,WO85,man50,34,74.25,11.23,2021-11-13,2021-12-17
8248,OS26,man66,98,45.3,22.82,2021-12-04,2022-01-09
8249,CC47,man45,72,49.91,20.22,2021-10-27,2021-12-25
8250,HN13,man57,90,62.05,18.95,2021-11-28,2022-01-06
8251,PD01,man45,91,64.18,29.29,2021-12-01,2021-12-28
8252,AM39,man40,89,59.49,21.47,2021-11-24,2021-12-18
8253,QL27,man29,34,95.5,19.93,2021-12-05,2021-12-22
8254,AM63,man24,92,57.68,17.41,2021-12-13,2021-12-14
8255,CY47,man00,48,73.69,25.37,2021-11-20,2021-12-17
8256,FG40,man68,26,70.21,27.93,2021-12-05,2021-12-20
8257,FA51,man69,11,33.99,26.89,2021-11-05,2021-12-27
8258,HS48,man91,60,23.8,22.4,2021-11-17,2021-12-18
8259,DD43,man49,15,28.75,14.13,2021-11-23,2022-01-02
8260,ZF90,man52,64,93.8,25.5,2021-12-08,2021-12-26
8261,UG56,man11,73,20.36,25.23,2021-11-16,2021-12-26
8262,AD23,man48,9,40.45,29.06,2021-10-15,2022-01-05
8263,RX76,man90,91,68.16,24.46,2021-10-23,2022-01-01
8264,OH45,man44,71,96.13,15.66,2021-11-14,2021-12-18
8265,QK52,man87,80,33.13,28.08,2021-10-18,2021-12-25
8266,MS74,man83,71,82.24,12.58,2021-11-17,2021-12-29
8267,GW42,man25,27,70.0,14.27,2021-11-10,2022-01-08
8268,QA27,man52,67,34.55,24.27,2021-11-17,2021-12-25
8269,HQ34,man58,78,99.35,29.16,2021-12-09,2022-01-03
8270,JU45,man77,89,31.56,18.59,2021-11-07,2021-12-31
8271,WW40,man01,4,97.17,20.02,2021-10-25,2022-01-08
8272,VF37,man94,12,59.58,21.24,2021-10-19,2021-12-31
8273,PN20,man52,66,78.74,19.45,2021-11-03,2021-12-14
8274,QB90,man83,58,82.73,28.64,2021-10-27,2022-01-05
8275,DX51,man20,47,62.13,19.82,2021-10-27,2021-12-26
8276,FP11,man54,11,56.76,13.9,2021-10-20,2022-01-04
8277,VJ79,man21,59,48.23,26.01,2021-12-02,2022-01-11
8278,LU17,man29,3,94.74,10.25,2021-10-17,2022-01-13
8279,QB12,man55,48,61.51,24.65,2021-10-25,2022-01-12
8280,ZV81,man05,55,68.57,15.33,2021-11-02,2021-12-23
8281,RH27,man01,30,88.62,19.68,2021-10-27,2022-01-09
8282,FQ01,man21,53,46.6,28.69,2021-12-08,2022-01-11
8283,TW31,man80,93,67.86,24.66,2021-12-02,2021-12-31
8284,RJ38,man20,45,36.27,25.08,2021-10-29,2022-01-06
8285,DF83,man81,38,92.78,28.97,2021-11-01,2022-01-06
8286,NI78,man87,62,80.06,27.18,2021-10-20,2022-01-04
8287,OU69,man17,75,58.03,13.03,2021-12-11,2021-12-16
8288,IS84,man26,55,59.15,17.12,2021-12-11,2021-12-25
8289,LM73,man97,10,80.82,16.02,2021-12-10,2022-01-04
8290,GO16,man30,82,83.31,11.1,2021-10-22,2022-01-10
8291,AE63,man54,26,92.14,14.66,2021-10-21,2022-01-06
8292,KN22,man78,57,97.17,22.15,2021-11-29,2022-01-08
8293,CZ50,man07,93,61.03,27.88,2021-11-05,2021-12-31
8294,FY36,man77,53,60.1,25.71,2021-12-10,2022-01-10
8295,NT42,man66,64,41.81,23.13,2021-10-20,2022-01-10
8296,HS12,man14,91,82.48,28.6,2021-11-03,2021-12-14
8297,GZ95,man75,45,67.03,19.9,2021-11-08,2021-12-29
8298,NR85,man75,16,81.93,16.06,2021-12-02,2021-12-20
8299,AJ97,man38,20,59.16,17.33,2021-11-02,2021-12-27
8300,UN91,man45,52,25.35,28.46,2021-10-23,2021-12-30
8301,QK21,man72,1,86.39,20.14,2021-11-14,2021-12-23
